congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
102,House,29130,4,1,NH,200,0,1,"ZELIFF, William H., Jr.",Z000004,1936,2021.0,0.438,-0.461,-220.55125,0.746,751,96,,0.437,-0.485
102,House,29131,4,2,NH,100,0,1,"SWETT, Richard",S001113,1957,,-0.144,-0.141,-281.85129,0.692,767,132,,-0.129,-0.162
102,House,12042,12,8,NJ,100,0,1,"ROE, Robert A.",R000383,1924,2014.0,-0.326,0.123,-172.22663,0.781,698,70,,-0.365,0.449
102,House,14046,12,7,NJ,200,0,1,"RINALDO, Matthew John",R000262,1931,2008.0,0.023,-0.392,-327.42025,0.652,766,153,,0.112,-0.199
102,House,14238,12,2,NJ,100,0,1,"HUGHES, William John",H000930,1932,2019.0,-0.153,-0.204,-301.95567,0.676,770,146,,-0.189,-0.417
102,House,14631,12,14,NJ,100,0,1,"GUARINI, Frank Joseph, Jr.",G000511,1924,,-0.295,-0.047,-207.07721,0.754,732,90,,-0.25,0.025
102,House,14815,12,6,NJ,100,0,1,"DWYER, Bernard James",D000586,1921,1998.0,-0.373,0.048,-125.28552,0.831,675,50,,-0.352,0.11
102,House,14855,12,5,NJ,200,0,1,"ROUKEMA, Margaret Scafati",R000465,1929,2014.0,0.162,-0.701,-305.01565,0.66,735,142,,0.127,-0.737
102,House,14863,12,4,NJ,200,0,1,"SMITH, Christopher Henry",S000522,1953,,0.179,-0.172,-310.30953,0.66585,763,144,,0.126,-0.19
102,House,15071,12,9,NJ,100,0,1,"TORRICELLI, Robert Guy",T000317,1951,,-0.262,-0.118,-174.59542,0.782,709,77,,-0.257,0.072
102,House,15099,12,11,NJ,200,0,1,"GALLO, Dean Anderson",G000025,1935,1994.0,0.203,-0.498,-270.37917,0.7,757,123,,0.19,-0.515
102,House,15112,12,13,NJ,200,0,1,"SAXTON, Hugh James",S000097,1943,,0.238,-0.378,-248.94913,0.719,755,107,,0.247,-0.45
102,House,15454,12,3,NJ,100,0,1,"PALLONE, Frank, Jr.",P000034,1951,,-0.402,-0.164,-471.54377,0.54462,776,165,,-0.149,-0.353
102,House,15619,12,10,NJ,100,0,1,"PAYNE, Donald Milford",P000149,1934,2012.0,-0.592,-0.547,-83.83002,0.894,745,26,,-0.613,-0.447
102,House,29132,12,1,NJ,100,0,1,"ANDREWS, Robert Ernest",A000210,1957,,-0.297,-0.119,-329.77233,0.647,757,144,,-0.17,-0.116
102,House,29133,12,12,NJ,200,0,1,"ZIMMER, Richard",Z000008,1944,,0.27,-0.963,-258.36588,0.717,775,116,,0.331,-0.944
102,House,14861,66,2,NM,200,0,1,"SKEEN, Joseph Richard",S000463,1927,2003.0,0.301,0.034,-306.56835,0.673,774,141,,0.211,0.064
102,House,15055,66,3,NM,100,0,1,"RICHARDSON, Bill",R000229,1947,2023.0,-0.321,0.227,-159.9384,0.806,743,66,,-0.313,0.241
102,House,15624,66,1,NM,200,0,1,"SCHIFF, Steven Harvey",S000125,1947,1998.0,0.196,-0.261,-299.78463,0.674,760,143,,0.185,-0.251
102,House,10596,13,29,NY,200,0,1,"HORTON, Frank Jefferson",H000797,1919,2004.0,-0.004,-0.359,-299.73172,0.662,727,137,,0.02,-0.324
102,House,10768,13,8,NY,100,0,1,"SCHEUER, James Haas",S000124,1920,2005.0,-0.478,-0.349,-109.73393,0.859,722,43,,-0.535,-0.537
102,House,12013,13,21,NY,200,0,1,"FISH, Hamilton, Jr.",F000141,1926,1996.0,0.07,-0.423,-303.48859,0.664,741,142,,0.063,-0.4
102,House,13021,13,4,NY,200,0,1,"LENT, Norman Frederick",L000243,1931,2012.0,0.183,-0.24,-254.70043,0.696,703,114,,0.244,-0.009
102,House,13035,13,16,NY,100,0,1,"RANGEL, Charles B.",R000053,1930,,-0.514,-0.341,-109.23701,0.862,735,42,,-0.585,-0.245
102,House,14015,13,22,NY,200,0,1,"GILMAN, Benjamin Arthur",G000212,1922,2016.0,0.043,-0.425,-322.84166,0.659,775,140,,-0.003,-0.518
102,House,14214,13,2,NY,100,0,1,"DOWNEY, Thomas Joseph",D000471,1949,,-0.384,-0.341,-107.40739,0.868,759,39,,-0.415,-0.159
102,House,14248,13,32,NY,100,0,1,"LaFALCE, John Joseph",L000556,1939,,-0.357,0.112,-169.21236,0.797,746,67,,-0.378,0.212
102,House,14253,13,28,NY,100,0,1,"McHUGH, Matthew Francis",M000473,1938,,-0.353,-0.227,-166.35935,0.802,756,76,,-0.378,-0.005
102,House,14264,13,33,NY,100,0,1,"NOWAK, Henry James",N000163,1935,,-0.332,-0.123,-166.66947,0.799,744,63,,-0.367,0.132
102,House,14277,13,13,NY,100,0,1,"SOLARZ, Stephen Joshua",S000673,1940,2010.0,-0.429,-0.258,-111.56828,0.847,671,44,,-0.368,-0.257
102,House,14463,13,17,NY,100,0,1,"WEISS, Theodore S.",W000258,1927,1992.0,-0.564,-0.71,-77.96134,0.882,623,29,,-0.62,-0.557
102,House,14471,13,15,NY,200,0,1,"GREEN, Sedgwick William (Bill)",G000417,1929,2002.0,-0.044,-0.733,-351.58666,0.626,750,160,,-0.05,-0.715
102,House,14662,13,24,NY,200,0,1,"SOLOMON, Gerald Brooks Hunt",S000675,1930,2001.0,0.492,-0.333,-229.55555,0.738,756,98,,0.46,-0.33
102,House,14840,13,26,NY,200,0,1,"MARTIN, David O'Brien",M000174,1944,2012.0,0.232,-0.232,-216.97924,0.728,684,100,,0.262,-0.294
102,House,14845,13,5,NY,200,0,1,"McGRATH, Raymond Joseph",M000458,1942,,0.185,-0.45,-373.95384,0.603,739,204,,0.114,-0.178
102,House,14858,13,10,NY,100,0,1,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.354,-0.416,-146.52711,0.8208,742,62,,-0.353,-0.453
102,House,15000,13,7,NY,100,0,1,"ACKERMAN, Gary Leonard",A000022,1942,,-0.429,-0.165,-79.12911,0.884,642,27,,-0.463,-0.178
102,House,15007,13,25,NY,200,0,1,"BOEHLERT, Sherwood Louis",B000586,1936,2021.0,0.103,-0.718,-280.26808,0.696,774,127,,0.018,-0.837
102,House,15046,13,3,NY,100,0,1,"MRAZEK, Robert Jan",M001057,1945,,-0.349,-0.281,-93.56539,0.845,557,31,,-0.383,-0.335
102,House,15050,13,12,NY,100,0,1,"OWENS, Major Robert Odell",O000159,1936,2013.0,-0.569,-0.516,-105.60004,0.864,722,39,,-0.628,-0.554
102,House,15072,13,11,NY,100,0,1,"TOWNS, Edolphus",T000326,1934,,-0.519,-0.132,-101.28982,0.851,628,37,,-0.582,-0.326
102,House,15107,13,9,NY,100,0,1,"MANTON, Thomas J.",M000117,1932,2006.0,-0.361,0.382,-135.61243,0.829,721,53,,-0.398,0.349
102,House,15412,13,6,NY,100,0,1,"FLAKE, Floyd Harold",F000184,1945,,-0.455,-0.092,-102.69579,0.864,705,37,,-0.508,-0.327
102,House,15421,13,1,NY,100,0,1,"HOCHBRUECKNER, George Joseph",H000670,1938,,-0.348,0.117,-132.16497,0.842,768,51,,-0.357,0.049
102,House,15423,13,34,NY,200,0,1,"HOUGHTON, Amory, Jr.",H000814,1926,2020.0,0.154,-0.281,-364.61535,0.614,748,169,,0.141,-0.252
102,House,15444,13,30,NY,100,0,1,"SLAUGHTER, Louise McIntosh",S000480,1929,2018.0,-0.465,-0.104,-124.0778,0.8501,764,43,,-0.353,-0.239
102,House,15603,13,19,NY,100,0,1,"ENGEL, Eliot Lance",E000179,1947,,-0.408,-0.093,-111.63039,0.85784,728,41,,-0.376,-0.186
102,House,15612,13,20,NY,100,0,1,"LOWEY, Nita M.",L000480,1937,,-0.389,-0.152,-99.69496,0.87796,766,34,,-0.407,-0.249
102,House,15614,13,23,NY,100,0,1,"McNULTY, Michael Robert",M000590,1947,,-0.369,0.369,-148.77948,0.823,762,52,,-0.352,0.322
102,House,15618,13,31,NY,200,0,1,"PAXON, L. William",P000148,1954,,0.472,-0.167,-197.80753,0.773,769,82,,0.378,-0.27
102,House,15630,13,27,NY,200,0,1,"WALSH, James T.",W000099,1947,,0.208,-0.19,-344.29865,0.638,765,170,,0.159,-0.259
102,House,15639,13,14,NY,200,0,1,"MOLINARI, Susan",M000843,1958,,0.256,-0.5,-269.72172,0.703,764,124,,0.215,-0.612
102,House,29134,13,18,NY,100,0,1,"SERRANO, José E.",S000248,1943,,-0.491,-0.377,-86.73209,0.8844,706,34,,-0.56,-0.44
102,House,10788,47,1,NC,100,0,1,"JONES, Walter Beaman, Sr.",J000256,1913,1992.0,-0.259,0.941,-158.65716,0.778,633,69,,-0.333,0.6
102,House,14048,47,7,NC,100,0,1,"ROSE, Charles Grandison, III",R000436,1939,2012.0,-0.319,0.573,-150.45396,0.816,741,62,,-0.391,0.48
102,House,14233,47,8,NC,100,0,1,"HEFNER, Willie Gathrel (Bill)",H000448,1930,2009.0,-0.264,0.609,-125.98984,0.817,622,62,,-0.269,0.538
102,House,14262,47,5,NC,100,0,1,"NEAL, Stephen Lybrook",N000016,1934,,-0.145,0.112,-256.46252,0.698,712,117,,-0.135,0.086
102,House,15073,47,2,NC,100,0,1,"VALENTINE, Itimous Thaddeus, Jr., (Tim)",V000006,1926,2015.0,-0.084,0.465,-299.86854,0.661,725,145,,-0.046,0.484
102,House,15092,47,6,NC,200,0,1,"COBLE, Howard",C000556,1931,2015.0,0.52,-0.081,-219.86338,0.752,770,94,,0.511,-0.19
102,House,15108,47,9,NC,200,0,1,"McMILLAN, John Alexander, III (Alex)",M000566,1932,,0.294,-0.248,-241.71951,0.729,765,100,,0.311,-0.222
102,House,15402,47,10,NC,200,0,1,"BALLENGER, Cass",B000104,1926,2015.0,0.464,-0.145,-187.34667,0.779,749,74,,0.501,-0.291
102,House,15430,47,3,NC,100,0,1,"LANCASTER, H. Martin",L000045,1943,,-0.134,0.416,-239.39131,0.73,761,115,,-0.128,0.333
102,House,15438,47,4,NC,100,0,1,"PRICE, David Eugene",P000523,1940,,-0.343,-0.03,-154.60377,0.81702,765,73,,-0.303,0.213
102,House,29135,47,11,NC,200,0,1,"TAYLOR, Charles Hart",T000067,1941,,0.488,0.116,-235.41611,0.734,761,103,,0.479,-0.226
102,House,14812,36,1,ND,100,0,1,"DORGAN, Byron Leslie",D000432,1942,,-0.267,0.09,-398.46263,0.594,764,155,,-0.144,-0.249
102,House,11034,24,10,OH,200,0,1,"MILLER, Clarence E.",M000718,1917,2011.0,0.416,-0.304,-247.23014,0.717,744,106,,0.448,-0.13
102,House,11058,24,15,OH,200,0,1,"WYLIE, Chalmers Pangburn",W000781,1920,1998.0,0.23,-0.13,-253.8604,0.713,750,96,,0.285,0.019
102,House,12030,24,21,OH,100,0,1,"STOKES, Louis",S000948,1925,2015.0,-0.578,-0.312,-96.98016,0.877,741,31,,-0.612,-0.389
102,House,14045,24,16,OH,200,0,1,"REGULA, Ralph Straus",R000141,1924,2017.0,0.221,-0.223,-330.77564,0.653,777,166,,0.186,-0.444
102,House,14225,24,2,OH,200,0,1,"GRADISON, Willis David, Jr.",G000349,1928,,0.233,-0.338,-317.89275,0.656,753,160,,0.272,-0.198
102,House,14402,24,18,OH,100,0,1,"APPLEGATE, Douglas Earl",A000214,1928,2021.0,-0.106,0.166,-366.98805,0.618,762,175,,-0.103,0.154
102,House,14443,24,20,OH,100,0,1,"OAKAR, Mary Rose",O000001,1940,,-0.4,0.07,-127.77104,0.833,699,53,,-0.444,0.182
102,House,14445,24,13,OH,100,0,1,"PEASE, Donald James",P000170,1931,2002.0,-0.308,-0.329,-252.30484,0.717,758,104,,-0.314,-0.491
102,House,14632,24,3,OH,100,0,1,"HALL, Tony Patrick",H000074,1942,,-0.28,0.155,-188.99478,0.775,741,71,,-0.293,0.267
102,House,14818,24,11,OH,100,0,1,"ECKART, Dennis Edward",E000031,1950,,-0.242,-0.258,-183.69699,0.783,751,68,,-0.309,-0.254
102,House,14844,24,6,OH,200,0,1,"McEWEN, Bob",M000432,1950,,0.359,0.089,-218.80955,0.742,733,105,,0.473,0.125
102,House,14875,24,4,OH,200,0,1,"OXLEY, Michael Garver",O000163,1944,2016.0,0.382,-0.093,-244.86686,0.725,760,115,,0.373,0.018
102,House,15024,24,19,OH,100,0,1,"FEIGHAN, Edward Farrell",F000059,1947,,-0.304,-0.267,-114.06713,0.846,680,45,,-0.344,-0.184
102,House,15029,24,9,OH,100,0,1,"KAPTUR, Marcia Carolyn (Marcy)",K000009,1946,,-0.347,0.122,-172.47429,0.79234,741,79,,-0.325,0.236
102,House,15030,24,12,OH,200,0,1,"KASICH, John Richard",K000016,1952,,0.314,0.013,-265.38563,0.705,759,124,,0.283,0.014
102,House,15121,24,17,OH,100,0,1,"TRAFICANT, James A., Jr.",T000350,1941,2014.0,-0.082,0.071,-361.85324,0.625,771,147,,-0.249,-0.022
102,House,15442,24,14,OH,100,0,1,"SAWYER, Thomas Charles",S000094,1945,,-0.377,-0.114,-109.04089,0.867,766,37,,-0.366,-0.221
102,House,15604,24,5,OH,200,0,1,"GILLMOR, Paul Eugene",G000210,1939,2007.0,0.254,0.106,-262.18558,0.707,755,115,,0.216,-0.036
102,House,15823,24,1,OH,100,0,1,"LUKEN, Charles J.",L000507,1951,,-0.099,0.062,-353.56006,0.621,743,157,,-0.098,0.065
102,House,29136,24,7,OH,200,0,1,"HOBSON, David Lee",H000666,1936,,0.315,-0.229,-245.51799,0.729,778,97,,0.289,-0.36
102,House,29137,24,8,OH,200,0,1,"BOEHNER, John Andrew",B000589,1949,,0.513,0.04,-164.86711,0.806,766,73,,0.506,-0.112
102,House,14219,53,6,OK,100,0,1,"ENGLISH, Glenn Lee, Jr.",E000184,1940,,-0.027,0.603,-265.65976,0.709,772,125,,-0.042,0.481
102,House,14415,53,5,OK,200,0,1,"EDWARDS, Marvin Henry (Mickey)",E000077,1937,,0.394,-0.05,-173.69722,0.765,648,73,,0.381,-0.08
102,House,14667,53,2,OK,100,0,1,"SYNAR, Michael Lynn",S001139,1950,1996.0,-0.321,-0.032,-169.90615,0.799,758,64,,-0.389,-0.291
102,House,14843,53,4,OK,100,0,1,"McCURDY, David Keith",M000398,1950,,-0.112,0.299,-226.62403,0.733,730,102,,-0.129,0.119
102,House,15424,53,1,OK,200,0,1,"INHOFE, James Mountain",I000024,1934,,0.552,0.045,-165.03277,0.80342,754,71,,0.495,-0.058
102,House,29138,53,3,OK,100,0,1,"BREWSTER, William K.",B000817,1941,2022.0,-0.08,0.688,-233.2972,0.735,759,111,,-0.149,0.645
102,House,14201,72,1,OR,100,0,1,"AuCOIN, Les",A000337,1942,,-0.231,-0.418,-151.18173,0.794,656,56,,-0.361,-0.464
102,House,14871,72,3,OR,100,0,1,"WYDEN, Ronald Lee",W000779,1949,,-0.33,-0.484,-151.35659,0.82113,768,61,,-0.346,-0.431
102,House,15063,72,2,OR,200,0,1,"SMITH, Robert Freeman",S000607,1931,2020.0,0.396,-0.203,-201.98381,0.769,768,82,,0.433,-0.146
102,House,15410,72,4,OR,100,0,1,"DeFAZIO, Peter Anthony",D000191,1947,,-0.427,-0.002,-206.54355,0.75502,735,95,,-0.399,-0.083
102,House,29139,72,5,OR,100,0,1,"KOPETSKI, Michael J.",K000312,1949,,-0.589,0.497,-183.39837,0.786,762,80,,-0.52,0.377
102,House,10607,14,10,PA,200,0,1,"McDADE, Joseph Michael",M000399,1931,2017.0,0.093,-0.355,-312.63915,0.624,664,176,,0.136,-0.415
102,House,11067,14,20,PA,100,0,1,"GAYDOS, Joseph Matthew",G000105,1926,2015.0,-0.278,0.398,-182.68885,0.748,629,87,,-0.254,0.606
102,House,12010,14,13,PA,200,0,1,"COUGHLIN, Robert Lawrence",C000807,1929,2001.0,0.204,-0.844,-261.0874,0.682,682,128,,0.21,-0.541
102,House,12035,14,6,PA,100,0,1,"YATRON, Gus",Y000014,1927,2003.0,-0.174,0.094,-175.69799,0.766,660,70,,-0.245,0.425
102,House,14052,14,9,PA,200,0,1,"SHUSTER, E. G. (Bud)",S000394,1932,2023.0,0.416,0.144,-242.2897,0.725,752,119,,0.401,0.117
102,House,14072,14,12,PA,100,0,1,"MURTHA, John Patrick, Jr.",M001120,1932,2010.0,-0.265,0.569,-159.47693,0.806,740,65,,-0.341,0.684
102,House,14273,14,5,PA,200,0,1,"SCHULZE, Richard Taylor",S000146,1929,,0.271,-0.036,-217.50677,0.725,675,90,,0.307,0.191
102,House,14288,14,19,PA,200,0,1,"GOODLING, William Franklin",G000291,1927,2017.0,0.336,-0.494,-296.56367,0.67,740,132,,0.303,-0.367
102,House,14431,14,8,PA,100,0,1,"KOSTMAYER, Peter Houston",K000319,1946,,-0.298,-0.573,-181.81398,0.788,764,76,,-0.349,-0.458
102,House,14441,14,22,PA,100,0,1,"MURPHY, Austin John",M001088,1927,,-0.081,-0.357,-504.82134,0.497,723,229,,-0.093,-0.519
102,House,14461,14,16,PA,200,0,1,"WALKER, Robert Smith",W000068,1942,,0.581,-0.639,-163.34096,0.808,765,74,,0.621,-0.349
102,House,14612,14,23,PA,200,0,1,"CLINGER, William Floyd, Jr.",C000523,1929,2021.0,0.176,-0.221,-312.87981,0.66,752,133,,0.219,-0.018
102,House,14629,14,2,PA,100,0,1,"GRAY, William Herbert, III",G000402,1941,2013.0,-0.511,-0.219,-17.65232,0.878,136,6,,-0.49,0.163
102,House,14654,14,15,PA,200,0,1,"RITTER, Donald Lawrence",R000277,1940,,0.268,-0.154,-291.26415,0.682,760,146,,0.238,-0.069
102,House,14808,14,14,PA,100,0,1,"COYNE, William Joseph",C000846,1936,2013.0,-0.494,-0.119,-108.09067,0.868,765,41,,-0.502,0.054
102,House,14823,14,1,PA,100,0,1,"FOGLIETTA, Thomas Michael",F000235,1928,2004.0,-0.506,-0.057,-94.35905,0.874,701,36,,-0.547,-0.047
102,House,15008,14,3,PA,100,0,1,"BORSKI, Robert Anthony, Jr.",B000644,1948,,-0.416,0.406,-157.80158,0.814,765,69,,-0.382,0.411
102,House,15026,14,17,PA,200,0,1,"GEKAS, George William",G000121,1930,2021.0,0.426,-0.295,-246.33107,0.721,752,105,,0.412,-0.425
102,House,15031,14,4,PA,100,0,1,"KOLTER, Joseph Paul",K000307,1926,2019.0,-0.28,0.388,-162.51114,0.765,608,79,,-0.284,0.682
102,House,15056,14,21,PA,200,0,1,"RIDGE, Thomas Joseph",R000243,1945,,0.186,-0.669,-276.92777,0.679,715,138,,0.204,-0.599
102,House,15104,14,11,PA,100,0,1,"KANJORSKI, Paul E.",K000008,1937,,-0.303,0.364,-246.92292,0.727,776,110,,-0.279,0.414
102,House,15447,14,7,PA,200,0,1,"WELDON, Wayne Curtis (Curt)",W000268,1947,,0.232,-0.324,-285.09357,0.683,747,141,,0.259,-0.521
102,House,29140,14,2,PA,100,0,2,"BLACKWELL, Lucien Edward",B000517,1931,2003.0,-0.538,-0.216,-59.71892,0.874,445,22,,-0.56,-0.248
102,House,29141,14,18,PA,200,0,1,"SANTORUM, Richard John (Rick)",S000059,1958,,0.338,-0.234,-279.89575,0.691,758,121,,0.329,-0.26
102,House,15615,5,1,RI,200,0,1,"MACHTLEY, Ronald K.",M000015,1948,,0.113,-0.86,-279.6498,0.692,760,130,,0.091,-0.765
102,House,29142,5,2,RI,100,0,1,"REED, John F. (Jack)",R000122,1949,,-0.367,-0.172,-143.25326,0.83064,772,60,,-0.315,-0.345
102,House,13042,48,2,SC,200,0,1,"SPENCE, Floyd Davidson",S000718,1928,2001.0,0.32,0.185,-217.01986,0.748,748,101,,0.304,0.107
102,House,14212,48,3,SC,100,0,1,"DERRICK, Butler Carson, Jr.",D000267,1936,2014.0,-0.215,0.258,-186.67966,0.783,765,71,,-0.231,0.185
102,House,15064,48,5,SC,100,0,1,"SPRATT, John McKee, Jr.",S000749,1942,,-0.256,0.255,-170.6036,0.8,764,72,,-0.211,0.204
102,House,15068,48,6,SC,100,0,1,"TALLON, Robert Mooneyhan, Jr. (Robin)",T000034,1946,,-0.1,0.366,-231.05783,0.715,688,109,,-0.143,0.417
102,House,15171,48,4,SC,100,0,1,"PATTERSON, Elizabeth J.",P000112,1939,2018.0,-0.055,0.229,-306.99272,0.67,767,152,,-0.053,0.261
102,House,15439,48,1,SC,200,0,1,"RAVENEL, Arthur, Jr.",R000072,1927,2023.0,0.162,-0.119,-285.98921,0.688,765,143,,0.133,-0.18
102,House,15425,37,1,SD,100,0,1,"JOHNSON, Timothy Peter (Tim)",J000177,1946,,-0.25,0.143,-272.48421,0.703,772,128,,-0.18,0.047
102,House,10616,54,1,TN,200,0,1,"QUILLEN, James Henry",Q000013,1916,2003.0,0.246,0.23,-338.08579,0.62,707,150,,0.281,0.086
102,House,14224,54,9,TN,100,0,1,"FORD, Harold Eugene",F000261,1945,,-0.438,-0.064,-135.38572,0.799,602,49,,-0.393,-0.322
102,House,14251,54,3,TN,100,0,1,"LLOYD, Marilyn Laird",L000381,1929,2018.0,-0.058,0.452,-218.19788,0.729,690,98,,-0.061,0.447
102,House,15019,54,4,TN,100,0,1,"COOPER, James Hayes Shofner",C000754,1954,,-0.164,-0.033,-262.49982,0.7037,747,120,,-0.133,0.111
102,House,15066,54,7,TN,200,0,1,"SUNDQUIST, Donald Kenneth",S001075,1936,2023.0,0.371,-0.202,-206.26205,0.755,733,93,,0.378,-0.139
102,House,15100,54,6,TN,100,0,1,"GORDON, Barton Jennings",G000309,1949,,-0.204,0.286,-139.13589,0.832,757,46,,-0.257,0.176
102,House,15450,54,5,TN,100,0,1,"CLEMENT, Robert Nelson",C000503,1943,,-0.216,0.327,-196.64122,0.765,734,89,,-0.184,0.259
102,House,15455,54,2,TN,200,0,1,"DUNCAN, John J., Jr.",D000533,1947,,0.604,-0.476,-357.42936,0.62978,773,142,,0.525,-0.078
102,House,15628,54,8,TN,100,0,1,"TANNER, John S.",T000038,1944,,-0.182,0.648,-238.05364,0.726,745,122,,-0.118,0.618
102,House,1077,49,9,TX,100,0,1,"BROOKS, Jack Bascom",B000880,1922,2012.0,-0.407,0.725,-144.47723,0.82,726,56,,-0.386,0.654
102,House,10520,49,20,TX,100,0,1,"GONZÁLEZ, Henry B.",G000272,1916,2000.0,-0.538,0.558,-185.68342,0.788,779,74,,-0.614,0.595
102,House,10614,49,10,TX,100,0,1,"PICKLE, James Jarrell (Jake)",P000328,1913,2005.0,-0.218,0.523,-226.55623,0.737,744,111,,-0.229,0.42
102,House,10716,49,15,TX,100,0,1,"de la GARZA, Eligio, II (Kika)",D000203,1927,2017.0,-0.255,0.757,-169.47018,0.791,724,67,,-0.315,0.615
102,House,13002,49,7,TX,200,0,1,"ARCHER, William Reynolds, Jr.",A000215,1928,,0.496,0.2,-212.47108,0.753,750,113,,0.565,0.498
102,House,14062,49,2,TX,100,0,1,"WILSON, Charles",W000570,1933,2010.0,-0.196,0.474,-188.5618,0.754,668,82,,-0.155,0.513
102,House,14626,49,24,TX,100,0,1,"FROST, Jonas Martin",F000392,1942,,-0.316,0.354,-131.85593,0.833,722,62,,-0.324,0.428
102,House,14664,49,17,TX,100,0,1,"STENHOLM, Charles Walter",S000851,1938,2023.0,0.019,1.0,-288.93217,0.685,763,138,,0.052,0.999
102,House,14822,49,8,TX,200,0,1,"FIELDS, Jack Milton, Jr.",F000111,1952,,0.541,-0.128,-161.91902,0.805,745,57,,0.552,0.032
102,House,14828,49,4,TX,100,0,1,"HALL, Ralph Moody",H000067,1923,2019.0,0.096,0.995,-257.1258,0.716,769,121,,0.102,0.995
102,House,15001,49,25,TX,100,0,1,"ANDREWS, Michael Allen",A000209,1944,,-0.135,0.32,-238.77858,0.732,764,101,,-0.139,0.284
102,House,15002,49,3,TX,200,0,1,"BARTLETT, Harry Stephen (Steve)",B000204,1947,,0.46,0.139,,,,,,0.342,0.303
102,House,15013,49,5,TX,100,0,1,"BRYANT, John Wiley",B000997,1947,,-0.358,0.135,-164.33293,0.796,722,74,,-0.326,0.212
102,House,15018,49,16,TX,100,0,1,"COLEMAN, Ronald D'Emory",C000621,1941,,-0.402,0.548,-153.71864,0.812,740,61,,-0.377,0.539
102,House,15049,49,27,TX,100,0,1,"ORTIZ, Solomon P.",O000107,1937,,-0.272,0.712,-159.88664,0.806,740,68,,-0.294,0.801
102,House,15085,49,6,TX,200,0,1,"BARTON, Joe Linus",B000213,1949,,0.528,0.047,-218.856,0.73882,723,94,,0.528,0.224
102,House,15089,49,23,TX,100,0,1,"BUSTAMANTE, Albert G.",B001172,1935,2021.0,-0.392,0.667,-110.15904,0.851,682,35,,-0.386,0.503
102,House,15093,49,19,TX,200,0,1,"COMBEST, Larry Ed",C000653,1945,,0.458,0.555,-201.69544,0.77,770,83,,0.459,0.588
102,House,15094,49,22,TX,200,0,1,"DeLAY, Thomas Dale",D000217,1947,,0.593,0.059,-187.91566,0.776,742,84,,0.648,0.21
102,House,15125,49,26,TX,200,0,1,"ARMEY, Richard Keith",A000217,1940,,0.635,-0.089,-122.12127,0.851,759,41,,0.722,-0.041
102,House,15129,49,1,TX,100,0,1,"CHAPMAN, Jim",C000312,1945,,-0.198,0.657,-175.27275,0.78,707,72,,-0.232,0.77
102,House,15445,49,21,TX,200,0,1,"SMITH, Lamar Seeligson",S000583,1947,,0.425,0.061,-248.36266,0.71424,738,110,,0.378,-0.345
102,House,15611,49,14,TX,100,0,1,"LAUGHLIN, Gregory H.",L000119,1942,,-0.097,0.858,-215.88479,0.742,722,110,,-0.131,0.991
102,House,15623,49,13,TX,100,0,1,"SARPALIUS, William",S000066,1948,,-0.078,0.997,-241.96377,0.729,765,120,,-0.065,0.998
102,House,15636,49,12,TX,100,0,1,"GEREN, Preston M. (Pete)",G000134,1952,,-0.032,0.729,-248.9901,0.721,760,132,,-0.019,0.696
102,House,29143,49,3,TX,200,0,2,"JOHNSON, Sam",J000174,1930,2020.0,0.61,0.277,-194.9898,0.75006,678,97,,0.528,0.403
102,House,29144,49,11,TX,100,0,1,"EDWARDS, Thomas Chester (Chet)",E000063,1951,,-0.226,0.5,-195.86544,0.775,767,86,,-0.201,0.73
102,House,29145,49,18,TX,100,0,1,"WASHINGTON, Craig Anthony",W000177,1941,,-0.766,-0.439,-127.01248,0.823,651,49,,-0.817,-0.521
102,House,14042,67,2,UT,100,0,1,"OWENS, Douglas Wayne",O000156,1937,2002.0,-0.253,-0.237,-221.80709,0.735,721,102,,-0.2,-0.324
102,House,14829,67,1,UT,200,0,1,"HANSEN, James Vear",H000172,1932,2018.0,0.496,0.143,-203.70884,0.756,728,93,,0.478,0.146
102,House,29146,67,3,UT,100,0,1,"ORTON, William",O000108,1948,2009.0,-0.086,0.483,-435.92245,0.557,746,204,,-0.016,0.195
102,House,29147,6,1,VT,328,0,1,"SANDERS, Bernard",S000033,1941,,-0.543,-0.417,-197.53167,0.76321,731,77,,-0.481,-0.753
102,House,14802,40,3,VA,200,0,1,"BLILEY, Thomas Jerome, Jr.",B000556,1932,2023.0,0.382,-0.13,-210.25044,0.759,763,87,,0.379,-0.178
102,House,14869,40,10,VA,200,0,1,"WOLF, Frank Rudolph",W000672,1939,,0.284,-0.213,-246.92552,0.726,772,103,,0.297,-0.35
102,House,15003,40,1,VA,200,0,1,"BATEMAN, Herbert Harvell",B000229,1928,2000.0,0.242,0.191,-242.46122,0.726,756,101,,0.241,0.179
102,House,15010,40,9,VA,100,0,1,"BOUCHER, Frederick C.",B000657,1946,,-0.265,0.189,-156.94944,0.809,741,63,,-0.348,0.368
102,House,15048,40,6,VA,100,0,1,"OLIN, James R.",O000069,1920,2006.0,-0.119,0.05,-307.69146,0.65,714,132,,-0.171,0.152
