congress,chamber,rollnumber,icpsr,cast_code,prob
82,House,60,465,6,99.9
82,House,60,516,6,97.4
82,House,60,518,1,39.0
82,House,60,520,6,80.3
82,House,60,546,1,30.0
82,House,60,550,1,91.3
82,House,60,567,6,89.2
82,House,60,590,1,90.0
82,House,60,621,6,82.3
82,House,60,633,6,81.8
82,House,60,639,6,52.6
82,House,60,660,6,90.5
82,House,60,672,1,94.5
82,House,60,680,1,93.7
82,House,60,731,1,94.7
82,House,60,758,1,68.8
82,House,60,789,6,99.9
82,House,60,823,6,67.5
82,House,60,824,7,97.7
82,House,60,835,6,99.9
82,House,60,837,6,51.2
82,House,60,846,6,66.4
82,House,60,869,6,99.5
82,House,60,891,1,93.5
82,House,60,937,1,35.8
82,House,60,971,1,83.4
82,House,60,986,1,81.7
82,House,60,998,7,99.8
82,House,60,1000,1,85.7
82,House,60,1081,6,66.2
82,House,60,1104,1,94.2
82,House,60,1130,6,74.5
82,House,60,1152,6,21.8
82,House,60,1181,1,32.6
82,House,60,1205,6,99.9
82,House,60,1215,6,0.8
82,House,60,1218,1,99.8
82,House,60,1254,6,93.1
82,House,60,1282,6,31.1
82,House,60,1300,6,99.5
82,House,60,1316,6,68.6
82,House,60,1324,2,98.0
82,House,60,1328,1,77.4
82,House,60,1340,1,59.3
82,House,60,1369,6,99.9
82,House,60,1371,1,84.4
82,House,60,1439,6,72.6
82,House,60,1476,6,98.3
82,House,60,1479,6,90.4
82,House,60,1512,6,46.7
82,House,60,1517,6,99.8
82,House,60,1569,6,99.6
82,House,60,1611,6,100.0
82,House,60,1676,7,61.1
82,House,60,1682,6,90.6
82,House,60,1684,1,57.3
82,House,60,1702,1,80.9
82,House,60,1719,6,100.0
82,House,60,1722,1,86.7
82,House,60,1829,6,99.9
82,House,60,1839,1,99.8
82,House,60,1920,1,77.4
82,House,60,1931,1,85.0
82,House,60,1952,6,21.0
82,House,60,1960,6,96.2
82,House,60,2032,1,19.7
82,House,60,2049,1,16.1
82,House,60,2065,1,11.0
82,House,60,2087,6,9.6
82,House,60,2089,6,65.3
82,House,60,2111,1,59.2
82,House,60,2159,1,99.3
82,House,60,2199,6,99.9
82,House,60,2227,6,27.4
82,House,60,2256,1,55.0
82,House,60,2267,1,99.0
82,House,60,2275,6,8.5
82,House,60,2298,1,74.1
82,House,60,2376,1,14.3
82,House,60,2383,1,95.8
82,House,60,2389,1,83.7
82,House,60,2433,6,99.9
82,House,60,2448,6,96.8
82,House,60,2468,6,88.1
82,House,60,2476,6,99.2
82,House,60,2490,6,89.9
82,House,60,2507,1,50.1
82,House,60,2517,6,99.6
82,House,60,2531,1,59.7
82,House,60,2538,1,88.2
82,House,60,2604,6,100.0
82,House,60,2646,6,100.0
82,House,60,2647,1,87.2
82,House,60,2653,1,88.9
82,House,60,2660,6,99.7
82,House,60,2662,6,96.6
82,House,60,2672,1,62.0
82,House,60,2684,1,23.0
82,House,60,2713,6,99.7
82,House,60,2791,7,69.9
82,House,60,2827,1,66.6
82,House,60,2833,6,99.9
82,House,60,2909,6,94.6
82,House,60,2935,1,79.0
82,House,60,2948,1,83.7
82,House,60,2965,6,98.5
82,House,60,3034,6,93.3
82,House,60,3054,6,97.6
82,House,60,3092,6,99.6
82,House,60,3096,1,95.8
82,House,60,3105,6,60.4
82,House,60,3114,6,90.5
82,House,60,3149,6,100.0
82,House,60,3171,1,76.0
82,House,60,3224,6,99.3
82,House,60,3246,6,99.9
82,House,60,3264,6,99.9
82,House,60,3268,1,64.9
82,House,60,3286,1,58.9
82,House,60,3346,6,87.8
82,House,60,3386,6,81.1
82,House,60,3409,6,94.5
82,House,60,3415,6,99.8
82,House,60,3446,1,60.4
82,House,60,3480,6,99.2
82,House,60,3499,6,67.3
82,House,60,3506,1,70.2
82,House,60,3510,1,66.8
82,House,60,3534,1,81.9
82,House,60,3604,2,95.3
82,House,60,3649,1,81.1
82,House,60,3682,1,72.3
82,House,60,3700,6,99.9
82,House,60,3704,1,2.4
82,House,60,3719,1,68.0
82,House,60,3737,1,81.4
82,House,60,3744,6,100.0
82,House,60,3752,6,99.8
82,House,60,3754,1,40.6
82,House,60,3785,6,100.0
82,House,60,3802,6,98.0
82,House,60,3809,1,13.8
82,House,60,3853,1,100.0
82,House,60,3888,1,96.5
82,House,60,3902,1,37.9
82,House,60,3924,6,51.7
82,House,60,3937,1,36.7
82,House,60,3946,1,57.7
82,House,60,3963,1,70.7
82,House,60,4031,6,68.9
82,House,60,4050,1,73.6
82,House,60,4064,6,76.2
82,House,60,4110,6,74.0
82,House,60,4125,6,25.0
82,House,60,4139,1,86.3
82,House,60,4142,6,99.9
82,House,60,4165,1,88.6
82,House,60,4201,6,100.0
82,House,60,4244,6,93.3
82,House,60,4247,6,98.6
82,House,60,4275,6,59.0
82,House,60,4278,6,99.0
82,House,60,4279,6,100.0
82,House,60,4290,6,100.0
82,House,60,4354,1,54.2
82,House,60,4371,2,22.2
82,House,60,4372,6,93.8
82,House,60,4373,1,79.2
82,House,60,4429,1,76.2
82,House,60,4437,6,41.6
82,House,60,4450,6,63.2
82,House,60,4482,1,90.6
82,House,60,4487,1,100.0
82,House,60,4493,6,13.4
82,House,60,4514,5,99.8
82,House,60,4537,1,13.8
82,House,60,4562,1,80.4
82,House,60,4579,1,57.5
82,House,60,4644,6,99.9
82,House,60,4720,6,94.9
82,House,60,4751,1,70.0
82,House,60,4822,6,99.9
82,House,60,4846,6,20.2
82,House,60,4851,6,99.5
82,House,60,4880,6,33.2
82,House,60,4891,6,56.9
82,House,60,4898,6,99.7
82,House,60,4911,1,98.2
82,House,60,4917,1,92.5
82,House,60,4928,1,98.1
82,House,60,4976,1,28.0
82,House,60,5020,6,26.1
82,House,60,5035,6,64.2
82,House,60,5056,6,68.6
82,House,60,5058,6,94.4
82,House,60,5071,6,16.3
82,House,60,5083,6,81.8
82,House,60,5097,6,99.9
82,House,60,5109,6,80.8
82,House,60,5110,6,60.3
82,House,60,5112,1,41.4
82,House,60,5116,6,90.8
82,House,60,5136,5,99.9
82,House,60,5148,6,99.8
82,House,60,5180,6,99.9
82,House,60,5199,6,99.9
82,House,60,5208,6,87.2
82,House,60,5217,6,74.5
82,House,60,5235,1,94.1
82,House,60,5236,6,73.5
82,House,60,5255,6,99.9
82,House,60,5301,6,99.8
82,House,60,5317,6,100.0
82,House,60,5326,6,99.6
82,House,60,5447,6,99.7
82,House,60,5459,6,94.0
82,House,60,5471,6,84.5
82,House,60,5476,6,62.4
82,House,60,5488,6,51.7
82,House,60,5552,1,80.4
82,House,60,5617,6,99.7
82,House,60,5671,6,99.3
82,House,60,5803,1,90.5
82,House,60,5826,1,75.4
82,House,60,5847,6,77.6
82,House,60,5880,6,99.9
82,House,60,5884,6,99.4
82,House,60,5885,6,39.0
82,House,60,5900,6,99.9
82,House,60,5905,6,98.6
82,House,60,5924,1,24.1
82,House,60,5967,6,99.4
82,House,60,5998,6,96.6
82,House,60,6033,1,36.4
82,House,60,6039,1,83.0
82,House,60,6061,1,99.9
82,House,60,6134,6,99.9
82,House,60,6169,6,39.0
82,House,60,6177,6,99.8
82,House,60,6204,1,76.7
82,House,60,6220,6,44.9
82,House,60,6259,6,99.9
82,House,60,6262,1,93.6
82,House,60,6267,6,99.9
82,House,60,6317,6,99.6
82,House,60,6353,6,43.3
82,House,60,6361,1,24.1
82,House,60,6389,1,96.9
82,House,60,6399,1,64.9
82,House,60,6437,6,83.2
82,House,60,6474,1,97.1
82,House,60,6481,1,79.9
82,House,60,6483,6,99.8
82,House,60,6516,6,38.2
82,House,60,6532,6,84.7
82,House,60,6561,6,100.0
82,House,60,6664,6,94.7
82,House,60,6685,6,99.7
82,House,60,6718,6,95.9
82,House,60,6721,6,93.3
82,House,60,6745,1,44.6
82,House,60,6765,6,96.6
82,House,60,6792,6,99.9
82,House,60,6795,1,74.4
82,House,60,6799,6,99.0
82,House,60,6809,6,99.9
82,House,60,6823,7,73.1
82,House,60,6826,1,59.7
82,House,60,6863,6,38.3
82,House,60,6922,1,96.4
82,House,60,6955,7,55.1
82,House,60,6958,1,59.4
82,House,60,6998,6,99.9
82,House,60,7004,6,99.9
82,House,60,7044,1,98.1
82,House,60,7046,6,66.5
82,House,60,7078,6,99.9
82,House,60,7102,6,54.0
82,House,60,7114,6,100.0
82,House,60,7228,5,47.1
82,House,60,7232,6,95.9
82,House,60,7234,6,84.2
82,House,60,7245,6,90.2
82,House,60,7343,6,99.1
82,House,60,7408,6,99.4
82,House,60,7415,1,97.2
82,House,60,7430,6,28.1
82,House,60,7498,1,49.0
82,House,60,7506,6,92.3
82,House,60,7551,1,56.1
82,House,60,7566,6,54.9
82,House,60,7568,6,99.9
82,House,60,7605,6,75.1
82,House,60,7610,6,99.6
82,House,60,7622,6,96.3
82,House,60,7637,6,72.1
82,House,60,7680,6,99.9
82,House,60,7682,6,99.9
82,House,60,7687,5,75.0
82,House,60,7695,6,92.2
82,House,60,7702,6,99.9
82,House,60,7731,1,69.8
82,House,60,7771,6,97.7
82,House,60,7774,6,56.6
82,House,60,7777,1,83.2
82,House,60,7779,1,90.4
82,House,60,7781,1,99.5
82,House,60,7799,1,91.6
82,House,60,7806,1,80.1
82,House,60,7844,6,99.8
82,House,60,7847,6,99.9
82,House,60,7869,1,24.1
82,House,60,7901,6,65.6
82,House,60,7908,1,41.3
82,House,60,7925,1,47.2
82,House,60,7954,6,89.1
82,House,60,7969,6,24.8
82,House,60,8010,6,100.0
82,House,60,8021,6,99.1
82,House,60,8023,1,46.6
82,House,60,8024,6,75.9
82,House,60,8035,1,55.2
82,House,60,8049,6,99.7
82,House,60,8050,6,100.0
82,House,60,8163,6,100.0
82,House,60,8170,6,72.4
82,House,60,8177,1,82.3
82,House,60,8219,6,98.0
82,House,60,8247,1,43.2
82,House,60,8283,1,99.9
82,House,60,8299,6,78.2
82,House,60,8301,6,83.2
82,House,60,8318,1,98.3
82,House,60,8322,1,72.1
82,House,60,8341,6,90.1
82,House,60,8346,6,92.8
82,House,60,8392,1,98.7
82,House,60,8426,6,18.1
82,House,60,8437,6,99.9
82,House,60,8444,6,98.4
82,House,60,8484,1,99.3
82,House,60,8506,6,99.9
82,House,60,8507,6,65.2
82,House,60,8532,1,92.4
82,House,60,8533,1,91.9
82,House,60,8556,6,59.2
82,House,60,8616,1,21.7
82,House,60,8636,6,26.4
82,House,60,8663,1,98.9
82,House,60,8709,1,99.9
82,House,60,8778,6,99.0
82,House,60,8814,6,46.7
82,House,60,8824,6,99.2
82,House,60,8839,6,25.4
82,House,60,8866,6,92.0
82,House,60,8879,1,74.2
82,House,60,8949,6,95.6
82,House,60,8960,1,84.5
82,House,60,9099,7,87.6
82,House,60,9144,1,99.5
82,House,60,9148,6,64.0
82,House,60,9168,1,82.3
82,House,60,9203,6,61.2
82,House,60,9241,6,55.8
82,House,60,9284,6,93.1
82,House,60,9320,6,91.7
82,House,60,9338,1,98.2
82,House,60,9356,6,93.7
82,House,60,9409,6,85.8
82,House,60,9427,6,40.4
82,House,60,9473,6,95.1
82,House,60,9584,1,97.6
82,House,60,9627,1,96.6
82,House,60,9645,6,78.5
82,House,60,9653,1,64.7
82,House,60,9657,1,95.6
82,House,60,9677,6,87.6
82,House,60,9688,1,68.9
82,House,60,9693,7,95.8
82,House,60,9791,6,98.7
82,House,60,9882,6,89.4
82,House,60,9917,1,82.3
82,House,60,9927,6,99.7
82,House,60,9956,1,98.6
82,House,60,9978,1,92.1
82,House,60,9996,1,84.8
82,House,60,10002,6,93.7
82,House,60,10075,1,31.1
82,House,60,10085,6,92.0
82,House,60,10091,6,77.2
82,House,60,10092,6,99.2
82,House,60,10095,6,54.2
82,House,60,10162,1,89.9
82,House,60,10191,1,83.0
82,House,60,10201,6,76.1
82,House,60,10212,1,92.6
82,House,60,10244,1,84.2
82,House,60,10279,1,78.5
82,House,60,10299,6,80.9
82,House,60,10303,1,80.9
82,House,60,10314,6,94.2
82,House,60,10329,1,78.5
82,House,60,10330,1,99.9
82,House,60,10348,2,97.7
82,House,60,10421,6,100.0
82,House,60,10431,6,99.5
82,House,60,10463,6,99.3
82,House,60,99900,9,99.8
82,House,61,1,1,85.2
82,House,61,2,1,98.0
82,House,61,13,1,96.5
82,House,61,18,1,86.6
82,House,61,46,6,100.0
82,House,61,62,6,99.1
82,House,61,100,6,51.9
82,House,61,116,1,32.7
82,House,61,121,1,95.9
82,House,61,158,1,94.6
82,House,61,173,1,77.0
82,House,61,188,1,97.0
82,House,61,195,1,87.5
82,House,61,205,6,100.0
82,House,61,207,6,97.0
82,House,61,226,1,81.0
82,House,61,235,1,84.2
82,House,61,275,6,99.0
82,House,61,291,6,75.6
82,House,61,310,6,80.7
82,House,61,339,6,99.5
82,House,61,364,1,41.5
82,House,61,377,6,99.5
82,House,61,431,1,87.3
82,House,61,433,6,57.9
82,House,61,465,6,100.0
82,House,61,516,6,98.2
82,House,61,518,6,75.5
82,House,61,520,6,67.7
82,House,61,546,6,84.5
82,House,61,550,1,93.6
82,House,61,567,6,84.7
82,House,61,590,1,95.0
82,House,61,621,6,95.0
82,House,61,633,1,22.1
82,House,61,639,6,52.2
82,House,61,660,6,89.7
82,House,61,672,1,97.6
82,House,61,680,1,95.8
82,House,61,731,6,10.4
82,House,61,758,1,60.5
82,House,61,789,6,100.0
82,House,61,823,6,84.3
82,House,61,824,7,98.4
82,House,61,835,6,100.0
82,House,61,837,6,65.3
82,House,61,846,1,57.6
82,House,61,869,6,99.9
82,House,61,891,1,95.0
82,House,61,937,1,58.1
82,House,61,971,1,83.9
82,House,61,986,1,87.5
82,House,61,998,5,100.0
82,House,61,1000,1,83.9
82,House,61,1081,6,43.8
82,House,61,1104,1,95.5
82,House,61,1130,6,55.5
82,House,61,1152,1,76.6
82,House,61,1181,1,53.2
82,House,61,1205,6,100.0
82,House,61,1215,1,99.8
82,House,61,1218,7,99.9
82,House,61,1254,6,96.9
82,House,61,1282,1,92.0
82,House,61,1300,6,99.9
82,House,61,1316,6,49.6
82,House,61,1324,2,98.3
82,House,61,1328,1,75.0
82,House,61,1340,1,38.3
82,House,61,1369,6,100.0
82,House,61,1371,6,17.0
82,House,61,1439,6,52.1
82,House,61,1476,6,99.9
82,House,61,1479,1,10.8
82,House,61,1512,1,79.2
82,House,61,1517,6,100.0
82,House,61,1569,6,100.0
82,House,61,1611,6,100.0
82,House,61,1676,7,40.2
82,House,61,1682,6,88.2
82,House,61,1684,1,54.7
82,House,61,1702,1,77.1
82,House,61,1719,6,100.0
82,House,61,1722,1,88.6
82,House,61,1829,6,100.0
82,House,61,1839,1,99.9
82,House,61,1920,1,77.1
82,House,61,1931,1,86.7
82,House,61,1952,1,96.5
82,House,61,1960,6,96.5
82,House,61,2032,1,32.3
82,House,61,2049,6,73.3
82,House,61,2065,6,96.6
82,House,61,2087,1,88.8
82,House,61,2089,6,82.9
82,House,61,2111,1,85.2
82,House,61,2159,1,99.9
82,House,61,2199,6,100.0
82,House,61,2227,6,29.6
82,House,61,2256,6,50.5
82,House,61,2267,1,99.6
82,House,61,2275,1,85.1
82,House,61,2298,6,30.6
82,House,61,2376,6,78.2
82,House,61,2383,1,96.3
82,House,61,2389,1,97.9
82,House,61,2433,6,100.0
82,House,61,2448,6,97.4
82,House,61,2468,6,81.1
82,House,61,2476,6,99.8
82,House,61,2490,6,89.8
82,House,61,2507,1,41.4
82,House,61,2517,6,99.9
82,House,61,2531,6,49.3
82,House,61,2538,1,91.5
82,House,61,2604,6,100.0
82,House,61,2646,6,100.0
82,House,61,2647,1,91.5
82,House,61,2653,1,89.8
82,House,61,2660,6,100.0
82,House,61,2662,6,98.9
82,House,61,2672,1,87.1
82,House,61,2684,1,37.2
82,House,61,2713,6,100.0
82,House,61,2791,2,48.6
82,House,61,2827,1,58.9
82,House,61,2833,6,100.0
82,House,61,2909,6,93.7
82,House,61,2935,6,19.8
82,House,61,2948,1,76.9
82,House,61,2965,6,99.6
82,House,61,3034,6,91.5
82,House,61,3054,6,99.1
82,House,61,3092,6,100.0
82,House,61,3096,1,98.4
82,House,61,3105,6,74.2
82,House,61,3114,1,10.0
82,House,61,3149,6,100.0
82,House,61,3171,1,95.3
82,House,61,3224,6,99.8
82,House,61,3246,6,100.0
82,House,61,3264,6,100.0
82,House,61,3268,6,46.2
82,House,61,3286,1,85.5
82,House,61,3346,6,81.0
82,House,61,3386,6,70.1
82,House,61,3409,6,98.7
82,House,61,3415,6,100.0
82,House,61,3446,1,51.3
82,House,61,3480,6,99.8
82,House,61,3499,6,49.1
82,House,61,3506,1,92.5
82,House,61,3510,1,66.2
82,House,61,3534,1,84.6
82,House,61,3604,2,96.8
82,House,61,3649,1,80.7
82,House,61,3682,1,58.9
82,House,61,3700,6,100.0
82,House,61,3704,6,98.4
82,House,61,3719,1,91.5
82,House,61,3737,1,77.6
82,House,61,3744,6,100.0
82,House,61,3752,6,100.0
82,House,61,3754,1,67.2
82,House,61,3785,6,100.0
82,House,61,3802,6,99.4
82,House,61,3809,6,77.5
82,House,61,3853,1,100.0
82,House,61,3888,1,96.6
82,House,61,3902,6,65.0
82,House,61,3924,1,42.7
82,House,61,3937,6,79.6
82,House,61,3946,1,49.6
82,House,61,3963,1,65.1
82,House,61,4031,1,14.7
82,House,61,4050,1,70.7
82,House,61,4064,6,61.3
82,House,61,4110,6,55.1
82,House,61,4125,1,94.3
82,House,61,4139,1,90.9
82,House,61,4142,6,100.0
82,House,61,4165,1,91.6
82,House,61,4201,6,100.0
82,House,61,4244,6,92.1
82,House,61,4247,6,99.4
82,House,61,4275,1,64.7
82,House,61,4278,6,99.8
82,House,61,4279,6,100.0
82,House,61,4290,6,100.0
82,House,61,4354,1,77.1
82,House,61,4371,7,8.5
82,House,61,4372,6,99.1
82,House,61,4373,1,73.2
82,House,61,4429,1,77.8
82,House,61,4437,1,46.5
82,House,61,4450,6,73.3
82,House,61,4482,1,93.6
82,House,61,4487,1,100.0
82,House,61,4493,1,87.1
82,House,61,4514,5,100.0
82,House,61,4537,6,93.9
82,House,61,4562,1,86.0
82,House,61,4579,6,43.0
82,House,61,4644,6,100.0
82,House,61,4720,6,98.4
82,House,61,4751,6,30.9
82,House,61,4822,6,100.0
82,House,61,4846,1,76.4
82,House,61,4851,6,99.9
82,House,61,4880,6,42.4
82,House,61,4891,6,38.8
82,House,61,4898,6,100.0
82,House,61,4911,6,1.7
82,House,61,4917,1,93.3
82,House,61,4928,1,99.5
82,House,61,4976,6,80.3
82,House,61,5020,6,30.4
82,House,61,5035,1,58.2
82,House,61,5056,1,52.0
82,House,61,5058,6,93.4
82,House,61,5071,1,97.9
82,House,61,5083,6,91.8
82,House,61,5097,6,100.0
82,House,61,5109,1,5.8
82,House,61,5110,6,75.6
82,House,61,5112,1,30.8
82,House,61,5116,6,98.4
82,House,61,5136,5,100.0
82,House,61,5148,6,100.0
82,House,61,5180,6,100.0
82,House,61,5199,6,100.0
82,House,61,5208,6,82.5
82,House,61,5217,6,88.2
82,House,61,5235,1,97.0
82,House,61,5236,6,59.5
82,House,61,5255,6,100.0
82,House,61,5301,6,100.0
82,House,61,5317,6,100.0
82,House,61,5326,6,99.9
82,House,61,5447,6,100.0
82,House,61,5459,6,92.6
82,House,61,5471,6,81.5
82,House,61,5476,1,55.2
82,House,61,5488,6,68.1
82,House,61,5552,1,82.4
82,House,61,5617,6,100.0
82,House,61,5671,6,99.9
82,House,61,5803,1,93.9
82,House,61,5826,1,95.1
82,House,61,5847,6,61.3
82,House,61,5880,6,100.0
82,House,61,5884,6,99.9
82,House,61,5885,6,42.9
82,House,61,5900,6,100.0
82,House,61,5905,6,99.3
82,House,61,5924,1,40.4
82,House,61,5967,6,99.9
82,House,61,5998,6,98.0
82,House,61,6033,1,20.6
82,House,61,6039,1,82.8
82,House,61,6061,1,100.0
82,House,61,6134,6,100.0
82,House,61,6169,6,51.5
82,House,61,6177,6,100.0
82,House,61,6204,1,73.9
82,House,61,6220,6,52.3
82,House,61,6259,6,100.0
82,House,61,6262,1,93.0
82,House,61,6267,6,100.0
82,House,61,6317,6,100.0
82,House,61,6353,1,83.8
82,House,61,6361,1,36.4
82,House,61,6389,1,98.2
82,House,61,6399,1,62.1
82,House,61,6437,1,8.9
82,House,61,6474,1,98.8
82,House,61,6481,1,78.2
82,House,61,6483,6,100.0
82,House,61,6516,6,49.2
82,House,61,6532,6,75.1
82,House,61,6561,6,100.0
82,House,61,6664,6,99.2
82,House,61,6685,6,99.9
82,House,61,6718,6,96.3
82,House,61,6721,6,91.9
82,House,61,6745,1,31.8
82,House,61,6765,6,97.4
82,House,61,6792,6,100.0
82,House,61,6795,1,67.9
82,House,61,6799,6,99.7
82,House,61,6809,6,100.0
82,House,61,6823,7,64.9
82,House,61,6826,1,86.1
82,House,61,6863,6,49.3
82,House,61,6922,1,98.4
82,House,61,6955,7,52.1
82,House,61,6958,1,85.8
82,House,61,6998,6,100.0
82,House,61,7004,6,100.0
82,House,61,7044,1,99.5
82,House,61,7046,6,67.9
82,House,61,7078,6,100.0
82,House,61,7102,6,70.2
82,House,61,7114,6,100.0
82,House,61,7228,2,79.8
82,House,61,7232,6,95.8
82,House,61,7234,1,18.4
82,House,61,7245,6,97.6
82,House,61,7343,6,99.7
82,House,61,7408,6,99.9
82,House,61,7415,1,97.6
82,House,61,7430,1,93.6
82,House,61,7498,1,76.7
82,House,61,7506,6,94.2
82,House,61,7551,1,43.3
82,House,61,7566,6,68.2
82,House,61,7568,6,100.0
82,House,61,7605,6,56.5
82,House,61,7610,6,99.9
82,House,61,7622,6,96.8
82,House,61,7637,6,86.3
82,House,61,7680,6,100.0
82,House,61,7682,6,100.0
82,House,61,7687,5,87.9
82,House,61,7695,6,89.4
82,House,61,7702,6,100.0
82,House,61,7731,6,7.5
82,House,61,7771,6,99.2
82,House,61,7774,1,66.9
82,House,61,7777,1,88.0
82,House,61,7779,1,89.3
82,House,61,7781,1,99.8
82,House,61,7799,1,93.3
82,House,61,7806,1,96.8
82,House,61,7844,6,100.0
82,House,61,7847,6,100.0
82,House,61,7869,1,40.7
82,House,61,7901,6,81.3
82,House,61,7908,1,68.0
82,House,61,7925,1,74.9
82,House,61,7954,6,83.5
82,House,61,7969,1,95.0
82,House,61,8010,6,100.0
82,House,61,8021,6,99.8
82,House,61,8023,1,71.6
82,House,61,8024,6,88.5
82,House,61,8035,1,82.6
82,House,61,8049,6,100.0
82,House,61,8050,6,100.0
82,House,61,8163,6,100.0
82,House,61,8170,6,86.2
82,House,61,8177,1,74.3
82,House,61,8219,6,99.2
82,House,61,8247,6,61.2
82,House,61,8283,1,100.0
82,House,61,8299,6,93.3
82,House,61,8301,6,95.1
82,House,61,8318,1,98.9
82,House,61,8322,1,65.1
82,House,61,8341,6,92.4
82,House,61,8346,6,98.4
82,House,61,8392,1,99.3
82,House,61,8426,1,81.6
82,House,61,8437,6,100.0
82,House,61,8444,6,99.4
82,House,61,8484,1,99.8
82,House,61,8506,6,100.0
82,House,61,8507,1,58.2
82,House,61,8532,1,92.6
82,House,61,8533,6,4.5
82,House,61,8556,6,79.9
82,House,61,8616,6,62.2
82,House,61,8636,1,93.9
82,House,61,8663,1,99.5
82,House,61,8709,1,100.0
82,House,61,8778,6,99.6
82,House,61,8814,6,52.3
82,House,61,8824,6,99.7
82,House,61,8839,1,94.1
82,House,61,8866,6,89.5
82,House,61,8879,1,79.3
82,House,61,8949,6,96.6
82,House,61,8960,6,10.0
82,House,61,9099,5,83.6
82,House,61,9144,1,99.8
82,House,61,9148,6,42.0
82,House,61,9168,1,85.0
82,House,61,9203,6,76.7
82,House,61,9241,1,71.4
82,House,61,9284,6,92.6
82,House,61,9320,6,88.5
82,House,61,9338,1,98.9
82,House,61,9356,6,92.5
82,House,61,9409,6,94.0
82,House,61,9427,1,50.2
82,House,61,9473,6,94.6
82,House,61,9584,1,98.0
82,House,61,9627,1,98.3
82,House,61,9645,6,89.8
82,House,61,9653,1,54.2
82,House,61,9657,1,96.8
82,House,61,9677,6,82.1
82,House,61,9688,1,59.2
82,House,61,9693,7,96.2
82,House,61,9791,6,99.6
82,House,61,9882,6,86.0
82,House,61,9917,6,19.9
82,House,61,9927,6,100.0
82,House,61,9956,1,98.9
82,House,61,9978,1,92.6
82,House,61,9996,6,1.9
82,House,61,10002,6,92.2
82,House,61,10075,1,53.8
82,House,61,10085,6,90.5
82,House,61,10091,6,88.7
82,House,61,10092,6,100.0
82,House,61,10095,6,73.3
82,House,61,10162,1,99.1
82,House,61,10191,6,22.1
82,House,61,10201,6,58.2
82,House,61,10212,6,5.7
82,House,61,10244,1,98.0
82,House,61,10279,1,96.3
82,House,61,10299,6,86.5
82,House,61,10303,1,77.1
82,House,61,10314,6,98.9
82,House,61,10329,1,96.3
82,House,61,10330,1,100.0
82,House,61,10348,2,99.6
82,House,61,10421,6,100.0
82,House,61,10431,6,99.9
82,House,61,10463,6,99.8
82,House,61,99900,9,100.0
82,House,62,1,1,78.4
82,House,62,2,6,5.8
82,House,62,13,1,92.1
82,House,62,18,6,20.9
82,House,62,46,6,99.7
82,House,62,62,6,87.4
82,House,62,100,6,40.4
82,House,62,116,1,31.8
82,House,62,121,1,89.9
82,House,62,158,6,11.4
82,House,62,173,1,70.4
82,House,62,188,1,92.2
82,House,62,195,1,84.1
82,House,62,205,6,98.9
82,House,62,207,6,93.9
82,House,62,226,1,72.3
82,House,62,235,1,76.9
82,House,62,275,6,88.1
82,House,62,291,6,75.5
82,House,62,310,6,77.4
82,House,62,339,6,91.1
82,House,62,364,1,44.9
82,House,62,377,6,98.7
82,House,62,431,1,83.9
82,House,62,433,6,46.4
82,House,62,465,6,98.5
82,House,62,516,6,84.9
82,House,62,518,6,75.5
82,House,62,520,1,50.3
82,House,62,546,6,83.3
82,House,62,550,6,13.2
82,House,62,567,6,63.3
82,House,62,590,1,89.2
82,House,62,621,6,94.6
82,House,62,633,6,61.9
82,House,62,639,6,50.3
82,House,62,660,1,27.9
82,House,62,672,1,93.2
82,House,62,680,1,89.8
82,House,62,731,1,80.0
82,House,62,758,1,52.8
82,House,62,789,6,98.3
82,House,62,823,1,15.3
82,House,62,824,7,84.8
82,House,62,835,6,98.1
82,House,62,837,6,67.8
82,House,62,846,6,34.0
82,House,62,869,6,97.0
82,House,62,891,1,88.5
82,House,62,937,1,65.7
82,House,62,971,1,75.4
82,House,62,986,6,19.3
82,House,62,998,7,99.0
82,House,62,1000,1,74.5
82,House,62,1081,6,35.1
82,House,62,1104,1,89.3
82,House,62,1130,1,58.6
82,House,62,1152,6,31.8
82,House,62,1181,1,62.9
82,House,62,1205,6,99.1
82,House,62,1215,6,1.5
82,House,62,1218,1,99.1
82,House,62,1254,6,89.9
82,House,62,1282,1,87.6
82,House,62,1300,6,97.5
82,House,62,1316,6,39.1
82,House,62,1324,2,94.2
82,House,62,1328,1,66.5
82,House,62,1340,1,29.6
82,House,62,1369,6,99.1
82,House,62,1371,1,73.8
82,House,62,1439,1,60.6
82,House,62,1476,6,99.6
82,House,62,1479,1,29.1
82,House,62,1512,1,78.4
82,House,62,1517,6,98.0
82,House,62,1569,6,99.9
82,House,62,1611,6,99.6
82,House,62,1676,7,33.9
82,House,62,1682,6,68.1
82,House,62,1684,1,52.3
82,House,62,1702,1,67.6
82,House,62,1719,6,99.7
82,House,62,1722,1,80.7
82,House,62,1829,6,99.5
82,House,62,1839,1,99.2
82,House,62,1920,1,69.2
82,House,62,1931,1,78.6
82,House,62,1952,1,92.1
82,House,62,1960,6,78.8
82,House,62,2032,1,50.4
82,House,62,2049,1,47.1
82,House,62,2065,6,93.5
82,House,62,2087,6,20.4
82,House,62,2089,6,84.1
82,House,62,2111,1,82.4
82,House,62,2159,1,98.9
82,House,62,2199,6,99.4
82,House,62,2227,6,36.9
